FactID,FechaID,ClienteID,SegmentoID,CiudadID,ComercialID,ProyectoID,Ventas,Costos,Gastos,Utilidad,RentabilidadPorcentaje,MateriaPrima,ManoObra,CostosIndirectos
13373,1319,3,7,9,1,61,87168.47,36067.64,28689.15,22411.68,25.71,19982.92,4809.88,11274.84
13374,1333,1,7,2,3,61,1169301.41,257736.92,320619.15,590945.34,50.54,178461.64,38629.42,40645.87
13375,485,3,4,9,2,100,8396.0,7352.4,2485.56,-1441.96,-17.17,4818.17,1124.7,1409.54
13376,1297,5,4,5,1,98,80646.08,23437.88,15486.19,41722.01,51.73,15948.25,3429.35,4060.28
13377,365,3,2,8,2,29,77369.66,44001.45,15854.64,17513.57,22.64,33141.32,10860.13,0.0
13378,726,10,6,9,5,93,105838.68,84730.26,11851.39,9257.03,8.75,64402.65,20327.61,0.0
13379,313,9,2,3,3,81,178817.55,108825.3,18209.22,51783.03,28.96,75734.16,20260.72,12830.42
13380,1333,10,3,6,2,1,1313394.1,797983.51,231402.37,284008.22,21.62,579122.8,197228.19,21632.53
13381,1328,1,2,5,1,38,1050511.17,857201.86,49521.92,143787.39,13.69,487984.39,213168.7,156048.76
13382,980,4,8,5,3,7,570181.76,245907.08,81084.02,243190.66,42.65,144338.75,37719.92,63848.41
13383,1223,7,5,8,5,67,525605.67,179140.45,77673.93,268791.29,51.14,128736.97,29876.71,20526.77
13384,100,3,6,5,2,29,72007.08,29282.94,3151.09,39573.05,54.96,19010.9,7140.92,3131.13
13385,494,2,7,7,5,69,2024523.51,460595.54,192659.36,1371268.61,67.73,300571.76,88109.13,71914.65
13386,941,2,7,1,5,63,419658.54,92046.11,32355.12,295257.31,70.36,57158.77,12144.51,22742.83
13387,637,4,5,7,5,69,102354.55,47641.78,16788.05,37924.72,37.05,32858.15,9690.68,5092.95
13388,1061,1,5,3,1,63,10882154.41,4615621.4,1748953.87,4517579.14,41.51,2735161.67,604009.11,1276450.62
13389,1164,10,6,4,4,61,19753.34,5629.32,5306.63,8817.39,44.64,3907.82,849.49,872.01
13390,731,2,7,4,3,5,2283734.86,758890.99,606002.44,918841.43,40.23,447725.75,101793.1,209372.13
13391,445,2,2,3,2,80,949262.79,659513.2,257179.68,32569.91,3.43,372413.91,90186.47,196912.82
13392,603,6,2,6,4,29,60891.17,51336.03,3722.44,5832.7,9.58,32135.44,5169.45,14031.13
13393,964,10,1,2,2,10,232715.15,150080.55,33032.71,49601.89,21.31,90522.93,34834.64,24722.98
13394,438,10,1,5,1,47,876899.76,551238.6,157927.13,167734.03,19.13,415891.93,79598.07,55748.61
13395,28,3,3,6,3,75,279921.31,187385.19,65196.35,27339.77,9.77,105430.27,21166.31,60788.61
13396,461,9,5,2,1,76,164187.41,53644.3,3354.96,107188.15,65.28,31683.46,6064.39,15896.46
13397,983,2,4,5,5,57,1158480.79,320701.7,108754.99,729024.1,62.93,216860.26,58817.57,45023.87
13398,759,3,4,2,1,60,213652.6,73223.78,33830.66,106598.16,49.89,48374.96,18228.19,6620.64
13399,239,8,2,1,1,45,970445.85,721767.25,20431.87,228246.73,23.52,404583.72,87877.6,229305.94
13400,803,8,6,8,4,67,388575.9,109476.01,85070.83,194029.06,49.93,60394.42,12583.53,36498.06
13401,57,8,8,1,2,51,862976.09,562753.55,24950.51,275272.03,31.9,437403.36,93273.91,32076.27
13402,19,3,8,7,3,91,212781.78,84606.48,39268.64,88906.66,41.78,59354.15,15609.87,9642.46
13403,300,6,3,8,4,57,403369.27,337192.89,113652.23,-47475.85,-11.77,213794.93,48608.73,74789.23
13404,467,2,4,3,4,59,11515.2,5027.87,2877.65,3609.68,31.35,3309.34,730.94,987.59
13405,81,5,1,4,4,82,1111943.28,666063.6,292419.69,153459.99,13.8,407169.03,109015.61,149878.96
13406,527,6,5,6,5,71,622028.37,187822.47,70741.3,363464.6,58.43,118200.62,27632.79,41989.06
13407,96,3,8,5,2,39,86479.97,47639.0,2493.46,-36347.51,-42.03,33313.01,11304.72,3021.27
13408,251,10,2,1,2,78,538562.09,312993.25,161525.01,64043.83,11.89,235698.54,33269.05,44025.66
13409,1033,1,8,2,4,59,1099345.29,582009.43,301639.25,215696.61,19.62,344753.23,78679.25,158576.95
13410,486,4,2,8,1,28,457227.91,354685.09,90349.02,12193.8,2.67,263631.45,78485.75,12567.89
13411,90,6,7,6,4,49,101936.11,40018.79,9465.02,52452.3,51.46,23129.18,9007.98,7881.63
13412,1302,1,1,5,2,48,383433.01,128493.22,188468.73,66471.06,17.34,77025.03,14999.43,36468.76
13413,1,6,1,3,1,97,1371099.29,998949.16,211537.01,160613.12,11.71,557963.37,245805.94,195179.85
13414,1209,3,3,4,4,100,288934.91,233227.75,78024.22,-22317.06,-7.72,135828.75,47579.21,49819.79
13415,772,1,5,8,1,46,278953.01,211538.85,82988.88,-15574.72,-5.58,160976.78,29803.49,20758.59
13416,151,4,3,2,2,13,201742.5,143035.94,4610.5,54096.06,26.81,93784.51,24088.06,25163.37
13417,562,7,7,8,4,75,70819.01,11598.09,12680.95,46539.97,65.72,6586.13,1676.75,3335.22
13418,446,2,2,1,5,83,234371.23,136977.29,18911.82,78482.12,33.49,105573.49,16780.18,14623.63
13419,262,3,6,2,3,85,51727.57,20906.43,9666.6,21154.54,40.9,15725.15,3003.77,2177.51
13420,394,7,1,7,1,62,247006.48,103713.35,49561.69,93731.44,37.95,75044.59,19395.83,9272.93
13421,807,7,5,8,5,93,388072.0,104558.88,60860.53,222652.59,57.37,79956.04,23410.26,1192.58
13422,592,2,2,7,4,97,115739.38,78799.63,19053.14,17886.61,15.45,47329.4,12176.86,19293.37
13423,541,2,5,2,2,83,148853.66,84077.87,38320.92,26454.87,17.77,62416.46,12795.41,8866.0
13424,985,7,4,9,3,59,220599.56,102644.71,28907.73,89047.12,40.37,72744.1,17470.14,12430.47
13425,1199,10,3,8,3,60,37940.36,32326.36,4016.75,1597.25,4.21,24246.21,6358.06,1722.09
13426,167,8,4,3,1,62,157090.32,61300.21,24961.5,70828.61,45.09,44950.81,13041.16,3308.24
13427,905,9,6,7,4,23,52801.43,44888.19,12383.45,-4470.21,-8.47,28265.82,6689.23,9933.14
13428,1435,10,3,9,1,49,15377.87,11006.12,2202.54,2169.21,14.11,8013.68,2068.63,923.8
13429,209,5,4,7,1,25,435709.85,120274.4,49736.79,265698.66,60.98,73411.28,19051.96,27811.16
13430,1107,10,6,5,3,33,141384.12,67133.4,61910.05,12340.67,8.73,41997.06,13927.49,11208.85
13431,388,6,4,6,1,63,277126.57,122587.08,82787.64,71751.85,25.89,70465.3,15286.76,36835.02
13432,99,5,3,4,2,65,488136.99,147258.73,89886.21,250992.05,51.42,112662.89,20401.04,14194.81
13433,751,7,5,4,5,92,560548.38,408235.09,90475.94,61837.35,11.03,251852.79,66913.43,89468.87
13434,868,4,8,1,3,94,479855.52,374283.54,98979.89,6592.09,1.37,250673.84,87362.35,36247.35
13435,387,2,4,6,3,58,612277.94,182087.42,53798.01,376392.51,61.47,116537.14,33868.05,31682.22
13436,1153,3,7,8,4,11,579397.75,109645.62,111444.81,358307.32,61.84,82803.34,26842.28,0.0
13437,181,1,4,6,2,29,197630.84,110640.69,49487.92,37502.23,18.98,69378.5,12778.08,28484.12
13438,640,1,7,1,3,67,341956.07,108723.54,18162.99,215069.54,62.89,79266.59,18377.14,11079.81
13439,620,1,4,2,2,86,48114.36,12235.42,4505.86,31373.08,65.21,9136.75,1992.68,1105.99
13440,150,3,3,3,2,53,572632.66,390669.86,42965.63,138997.17,24.27,254009.44,74239.36,62421.07
13441,1231,3,8,3,3,2,67420.4,38873.25,8680.62,19866.53,29.47,24761.46,8621.88,5489.91
13442,1430,8,7,6,5,69,333665.21,130101.59,30903.26,172660.36,51.75,93930.95,29431.22,6739.43
13443,192,4,1,1,3,45,271666.26,140788.75,6425.95,124451.56,45.81,106994.67,28232.25,5561.82
13444,545,9,7,4,2,26,345459.8,144293.79,25807.52,175358.49,50.76,104415.94,28314.84,11563.02
13445,1331,7,3,7,2,42,96102.74,69154.26,10198.9,16749.58,17.43,41647.4,16759.84,10747.02
13446,342,1,8,1,5,97,54537.95,25100.28,6875.43,22562.24,41.37,18933.41,3954.63,2212.24
13447,1187,8,2,6,4,38,593859.41,370288.34,23460.41,200110.66,33.7,236667.49,83284.33,50336.52
13448,394,4,3,8,5,56,123423.39,33401.05,26157.83,63864.51,51.74,22797.31,7956.98,2646.76
13449,257,9,3,2,1,78,2498982.66,1636491.28,603753.97,258737.41,10.35,1213016.75,284309.08,139165.45
13450,951,10,8,3,3,53,441917.28,333911.64,34807.36,-73198.28,-16.56,198120.06,69909.54,65882.04
13451,147,8,6,1,3,72,27926.16,7547.68,8199.0,12179.48,43.61,5513.11,1181.61,852.96
13452,493,8,7,1,1,58,4825333.04,818245.96,1251250.58,2755836.5,57.11,562231.07,101324.91,154689.98
13453,683,10,7,7,5,51,854287.11,194928.6,190280.92,469077.59,54.91,147262.43,36641.82,11024.35
13454,882,10,6,5,1,50,18191.7,8477.59,686.82,9027.29,49.62,4997.99,1097.6,2382.0
13455,1221,3,3,3,1,96,133537.72,104447.21,19438.42,9652.09,7.23,67551.96,17613.96,19281.29
13456,878,3,7,3,3,64,80763.36,16552.1,23542.33,40668.93,50.36,12274.27,3822.41,455.42
13457,267,8,8,2,4,91,244206.58,156807.73,25263.19,62135.66,25.44,86937.86,17704.02,52165.85
13458,818,8,2,6,5,2,65547.91,40197.18,9700.52,15650.21,23.88,23145.79,4203.19,12848.2
13459,1441,8,1,2,5,97,23361.35,16327.11,18604.33,-11570.09,-49.53,12699.72,3118.02,509.38
13460,758,1,1,2,1,99,811875.01,275578.4,55865.92,480430.69,59.18,169340.35,41242.84,64995.2
13461,1280,1,2,9,2,68,3189996.06,2034518.21,235239.43,920238.42,28.85,1575479.91,330997.1,128041.2
13462,143,5,7,8,4,55,9795545.61,2456318.28,1666844.01,5672383.32,57.91,1454096.84,395114.98,607106.46
13463,355,10,2,3,2,70,1198810.34,964146.0,327213.21,-92548.87,-7.72,610354.29,108941.78,244849.93
13464,1453,7,4,5,4,7,1158157.01,707642.1,156990.9,293524.01,25.34,511738.44,71142.77,124760.88
13465,1037,6,7,5,5,89,3721522.61,1327247.28,887031.26,1507244.07,40.5,930783.96,311589.2,84874.12
13466,1054,9,3,2,3,22,474986.42,302318.27,97756.57,74911.58,15.77,206682.35,40108.5,55527.42
13467,1168,7,1,6,5,57,9983.99,6800.74,1034.74,2148.51,21.52,4569.26,1114.72,1116.76
13468,365,1,1,4,3,34,124347.01,103064.61,30680.31,-9397.91,-7.56,76679.17,25332.13,1053.3
13469,1054,2,1,7,5,76,121596.04,58150.55,27932.15,35513.34,29.21,35125.15,13026.56,9998.84
13470,746,7,8,5,3,98,980042.23,489938.65,170378.32,319725.26,32.62,319326.49,56925.79,113686.37
13471,395,5,4,1,3,90,94031.94,78217.82,24077.67,-8263.55,-8.79,45816.4,13788.07,18613.35
13472,1300,6,1,6,3,98,29071.11,11290.56,4426.35,13354.2,45.94,7757.37,2365.51,1167.69
13473,755,7,5,1,3,21,6463371.44,3851357.19,1779554.45,832459.8,12.88,2340181.75,788599.73,722575.71
13474,1428,6,7,8,4,100,111097.19,28971.31,8599.95,73525.93,66.18,18158.74,6203.52,4609.05
13475,403,4,1,1,3,68,545439.67,390970.47,155909.31,-1440.11,-0.26,257410.13,65924.74,67635.6
13476,824,3,6,8,5,99,43187.74,13705.11,3012.2,26470.43,61.29,7622.2,1732.17,4350.75
13477,351,9,4,5,2,63,190144.51,141639.85,16121.0,32383.66,17.03,80896.99,24040.65,36702.2
13478,709,10,7,3,3,86,1667626.86,325734.51,236358.99,1105533.36,66.29,230543.07,64229.34,30962.1
13479,999,2,3,9,3,62,88670.03,47264.8,25420.46,15984.77,18.03,30658.93,9041.23,7564.64
13480,1235,6,5,1,5,77,1371267.63,470002.97,47148.34,854116.32,62.29,351986.05,51972.13,66044.79
13481,689,6,7,6,5,94,407027.58,107415.21,114526.78,185085.59,45.47,76240.58,11788.05,19386.57
13482,45,5,5,1,4,38,2975789.31,1441802.47,823427.17,710559.67,23.88,795677.75,352936.92,293187.81
13483,244,6,1,9,2,11,135337.64,113876.19,10081.94,11379.51,8.41,78784.54,13980.67,21110.98
13484,1176,1,3,1,1,80,637084.64,420972.17,114243.44,101869.03,15.99,240609.47,60691.29,119671.41
13485,143,9,6,1,1,62,2171905.41,1178920.16,803349.04,189636.21,8.73,860157.4,253638.98,65123.78
13486,593,10,8,4,4,26,215981.63,57341.7,64506.51,94133.42,43.58,44614.52,9257.91,3469.27
13487,880,6,6,6,5,18,158678.0,59005.38,15103.15,84569.47,53.3,39661.98,7506.65,11836.75
13488,676,6,4,3,4,79,305759.88,261312.51,47496.6,-3049.23,-1.0,184758.21,44445.3,32109.0
13489,537,1,4,2,3,14,476626.57,207462.12,48048.17,221116.28,46.39,125427.92,38451.55,43582.66
13490,1033,9,2,1,5,21,191283.23,128576.2,56892.74,5814.29,3.04,83657.78,21589.87,23328.55
13491,1059,6,6,7,1,38,58253.39,48306.39,8124.47,1822.53,3.13,36080.14,11489.28,736.97
13492,1273,6,1,3,1,86,245012.91,104671.69,61429.83,78911.39,32.21,61600.05,14937.16,28134.48
13493,1333,8,1,3,5,37,325373.62,220018.33,91837.83,13517.46,4.15,134447.3,43827.61,41743.41
13494,1317,9,6,2,1,82,246305.95,92162.22,37148.59,116995.14,47.5,60131.22,10768.62,21262.38
13495,305,3,7,4,1,67,1394919.91,246690.24,41995.68,1106233.99,79.3,176091.75,39184.97,31413.52
13496,1076,10,4,7,5,30,233454.39,177947.27,33340.05,22167.07,9.5,113255.13,37573.39,27118.76
13497,427,7,8,1,4,8,63976.28,21723.57,14615.28,27637.43,43.2,16583.3,2904.93,2235.33
13498,1120,5,3,5,2,72,2062199.35,888882.61,562371.11,610945.63,29.63,508196.52,167523.84,213162.25
13499,1394,7,2,8,2,8,37936.9,27261.55,5994.47,4680.88,12.34,17318.85,3353.59,6589.1
13500,1051,7,8,6,3,69,645361.78,315840.63,85438.37,244082.78,37.82,225213.15,36449.67,54177.82
13501,1444,10,1,2,3,11,209515.41,137785.23,23551.03,48179.15,23.0,82943.53,24592.58,30249.11
13502,561,3,3,5,2,24,67788.89,35426.5,16509.52,15852.87,23.39,24833.09,7129.64,3463.77
13503,168,5,6,3,2,71,70100.34,23424.11,3540.24,43135.99,61.53,13767.99,2740.74,6915.38
13504,194,8,7,4,1,69,407268.41,168328.48,10565.97,228373.96,56.07,94747.97,40006.03,33574.48
13505,402,1,3,1,1,12,2502032.96,2128757.22,120885.6,252390.14,10.09,1230067.48,284967.87,613721.87
13506,462,5,8,4,1,5,539797.07,401408.64,24238.29,114150.14,21.15,306634.66,47364.73,47409.25
13507,935,8,7,3,2,99,383249.82,88791.28,14402.78,280055.76,73.07,60103.06,11578.81,17109.41
13508,1072,6,4,3,1,78,272175.26,181791.42,44721.7,45662.14,16.78,133282.11,22803.16,25706.14
13509,972,2,4,8,3,37,2495632.36,1162876.87,600701.45,732054.04,29.33,728554.61,132104.21,302218.05
13510,986,8,2,7,2,8,77551.2,46932.13,20697.63,9921.44,12.79,32210.06,10309.86,4412.21
13511,259,6,6,3,2,17,263315.21,90751.85,28711.62,143851.74,54.63,60244.62,15820.83,14686.4
13512,1347,1,6,6,5,26,280585.7,88973.36,33184.04,158428.3,56.46,68288.81,14082.52,6602.03
13513,908,1,5,2,2,72,1002485.56,393430.91,110687.57,498367.08,49.71,284034.36,95444.05,13952.49
13514,301,2,4,6,2,73,62617.46,16749.35,11519.15,34348.96,54.86,12026.45,2607.06,2115.84
13515,730,7,2,1,4,93,88129.65,49789.74,14313.02,24026.89,27.26,27915.18,6226.0,15648.56
13516,1342,9,2,3,1,8,70198.89,42905.3,3487.48,23806.11,33.91,29022.18,6054.21,7828.91
13517,127,5,6,4,4,74,857849.87,543516.64,254952.81,59380.42,6.92,357312.21,73834.01,112370.43
13518,1431,1,6,8,1,21,606133.77,202468.79,168635.51,235029.47,38.78,154565.43,35393.81,12509.55
13519,646,4,5,2,5,87,234213.95,144156.97,57161.98,32895.0,14.04,87818.79,20719.07,35619.11
13520,1276,9,6,8,3,73,32125.77,24856.79,7814.07,-545.09,-1.7,15213.89,4409.82,5233.08
13521,1127,6,5,2,4,79,125811.65,67879.25,29507.32,28425.08,22.59,43755.62,13602.6,10521.04
13522,564,4,7,4,4,40,3151769.53,1090544.33,295411.34,1765813.86,56.03,660842.64,236206.25,193495.44
13523,1066,8,1,3,2,31,119361.5,62690.32,34185.88,22485.3,18.84,36342.35,12947.03,13400.94
13524,386,3,8,8,1,13,207773.35,100462.6,29307.5,78003.25,37.54,75066.2,13144.39,12252.01
13525,38,6,7,6,3,52,646298.38,122825.49,170608.44,352864.45,54.6,83325.25,14417.86,25082.37
13526,1396,1,7,9,3,87,228770.96,79786.54,5362.66,143621.76,62.78,59689.38,14470.69,5626.47
13527,1200,4,2,9,5,65,8713.04,6898.93,1320.72,493.39,5.66,5113.22,895.73,889.98
13528,473,1,2,2,5,38,93070.92,60209.72,12786.14,20075.06,21.57,37021.13,6788.05,16400.54
13529,461,5,8,6,2,78,77680.56,64674.23,4746.45,8259.88,10.63,43718.46,11580.84,9374.93
13530,1461,8,6,6,5,41,102281.32,62202.76,6293.37,33785.19,33.03,35402.08,9269.4,17531.28
13531,1414,6,6,4,4,45,2209125.78,1552872.1,618881.36,37372.32,1.69,1180971.55,331417.62,40482.93
13532,833,4,8,8,4,96,23975.96,16249.42,630.76,7095.78,29.6,10448.06,2390.76,3410.6
13533,79,1,6,6,2,19,124477.11,90827.19,5026.87,28623.05,22.99,58178.95,22416.84,10231.4
13534,542,10,2,2,2,8,77891.86,43421.25,18667.13,15803.48,20.29,26905.27,9282.53,7233.45
13535,369,10,4,9,1,31,118568.93,49054.49,3071.36,66443.08,56.04,32177.42,5329.97,11547.1
13536,157,4,1,2,4,77,157901.42,134823.17,35851.35,-12773.1,-8.09,81959.63,23773.49,29090.04
13537,90,6,1,9,3,74,175415.33,44853.35,35667.39,94894.59,54.1,28536.42,8270.65,8046.28
13538,318,6,7,6,2,2,121892.54,46107.98,36068.19,39716.37,32.58,33842.7,9419.65,2845.64
13539,236,8,2,2,2,44,1657929.91,1472338.42,363221.69,-177630.2,-10.71,1092296.61,257172.64,122869.17
13540,1109,3,8,9,5,19,283473.13,155741.33,59137.94,68593.86,24.2,96553.7,26867.96,32319.67
13541,31,7,3,7,1,19,255003.3,140496.22,180067.55,-65560.47,-25.71,92428.71,21803.72,26263.79
13542,1174,8,2,7,3,25,103523.98,86608.45,12574.56,4340.97,4.19,65041.09,12187.47,9379.89
13543,105,3,6,8,3,29,2213083.5,647986.33,662618.41,902478.76,40.78,364242.75,156767.35,126976.23
13544,440,8,8,4,4,15,263225.84,176914.98,22872.53,63438.33,24.1,133482.94,26119.64,17312.4
13545,924,9,1,6,4,84,340333.48,245005.77,16322.02,79005.69,23.21,147104.5,26831.37,71069.9
13546,1037,3,3,5,4,10,481018.27,332821.95,28790.64,119405.68,24.82,234993.61,41633.6,56194.74
13547,587,10,5,1,5,3,263702.07,70635.97,39766.98,153299.12,58.13,48314.08,16146.78,6175.11
13548,338,9,5,4,5,71,133941.47,104948.45,16502.71,12490.31,9.33,71068.61,19729.79,14150.05
13549,160,7,6,2,5,52,160024.51,127027.55,34934.76,-1937.8,-1.21,94972.51,27541.74,4513.3
13550,743,9,4,1,3,27,1304296.81,984743.81,168699.95,150853.05,11.57,564614.28,217940.77,202188.76
13551,142,3,6,6,5,33,24040.16,11851.46,4034.55,8154.15,33.92,7464.24,2648.63,1738.59
13552,1456,3,4,8,5,7,6572.43,3800.22,148.64,2623.57,39.92,2560.58,693.89,545.75
13553,593,3,5,4,2,75,930280.9,470253.67,272591.05,187436.18,20.15,346387.18,59519.11,64347.38
13554,500,5,3,2,1,52,426227.94,141728.68,96089.17,188410.09,44.2,85006.3,17324.19,39398.19
13555,1250,4,2,1,3,6,795476.27,569479.23,187242.23,38754.81,4.87,418381.51,105978.75,45118.97
13556,615,1,5,8,5,20,216632.25,76434.38,61270.64,78927.23,36.43,49064.52,11845.58,15524.28
13557,244,6,5,1,2,77,450017.46,125337.49,48168.46,276511.51,61.44,74381.56,23025.4,27930.53
13558,473,1,3,3,2,23,299837.66,259311.39,87953.75,-47427.48,-15.82,187888.45,45320.29,26102.66
13559,940,8,8,1,3,13,539513.8,168032.34,32796.78,338684.68,62.78,95930.8,31981.55,40120.0
13560,814,1,3,5,4,79,208168.07,73629.25,54027.98,80510.84,38.68,49213.53,7717.58,16698.14
13561,1448,9,3,3,1,55,536201.74,307952.88,143023.8,85225.06,15.89,173898.35,32312.11,101742.42
13562,885,4,3,6,3,8,1319229.25,1051977.91,59008.15,208243.19,15.79,664824.9,219063.12,168089.89
13563,802,4,2,2,2,53,61356.82,40774.93,13967.54,6614.35,10.78,28063.25,5258.71,7452.97
13564,1084,6,7,6,2,16,617322.76,126791.68,159902.67,330628.41,53.56,85952.91,25083.17,15755.6
13565,1252,5,6,8,4,77,98041.5,42326.22,26608.22,29107.06,29.69,27218.75,7702.8,7404.67
13566,188,3,4,9,4,91,29065.41,17156.48,4895.46,7013.47,24.13,11129.08,4242.27,1785.13
13567,673,5,1,1,4,58,1019260.86,606848.44,273191.77,139220.65,13.66,365418.03,136729.56,104700.85
13568,626,10,5,4,1,47,2577147.91,1083957.2,516195.41,976995.3,37.91,709832.62,175568.74,198555.84
13569,298,2,6,9,4,2,267857.56,195340.09,52488.38,20029.09,7.48,150265.09,37595.53,7479.47
13570,1053,6,6,8,3,60,187862.91,87594.44,16605.3,83663.17,44.53,65310.78,10300.53,11983.13
13571,32,4,8,5,4,51,171034.94,51374.92,32920.15,86739.87,50.71,29972.31,8115.07,13287.53
13572,593,7,2,4,3,1,15991016.68,11978283.11,1793590.25,-2219143.32,-13.88,6670101.93,2516435.58,2791745.6
13573,1245,3,5,5,1,84,54343.71,44836.1,16132.84,-6625.23,-12.19,34286.64,8671.33,1878.12
13574,595,10,1,6,1,61,405375.75,140267.4,50617.3,214491.05,52.91,94140.81,24220.07,21906.52
13575,546,7,6,7,4,37,20872.44,8734.58,2677.47,9460.39,45.32,5884.51,1104.74,1745.33
13576,573,6,6,7,3,99,672836.22,557301.22,181781.56,-66246.56,-9.85,406587.54,122869.25,27844.43
13577,157,2,2,5,1,51,76137.89,54946.81,2742.62,18448.46,24.23,34197.71,7746.13,13002.97
13578,1396,10,2,8,1,83,260882.09,207573.31,47771.58,5537.2,2.12,137172.48,46303.76,24097.06
13579,12,4,1,7,4,87,232656.95,148421.52,33289.54,50945.89,21.9,114699.03,28458.54,5263.94
13580,1228,10,8,1,5,5,256631.91,198445.78,7740.06,50446.07,19.66,139823.75,30939.62,27682.41
13581,952,10,4,8,5,16,730567.37,430364.16,178447.25,121755.96,16.67,251918.55,45657.67,132787.94
13582,394,4,7,4,4,48,599248.0,102883.55,98445.8,397918.65,66.4,59738.53,13875.17,29269.86
13583,81,10,7,2,1,41,772107.7,174949.96,18956.51,578201.23,74.89,104441.78,40826.43,29681.74
13584,853,7,6,8,4,36,58758.29,16919.88,7491.72,34346.69,58.45,12289.65,3767.99,862.24
13585,88,2,3,5,3,93,405158.18,331861.57,57411.63,15884.98,3.92,205069.45,61801.92,64990.21
13586,765,2,1,4,4,2,506411.51,391204.42,263360.84,-148153.75,-29.26,217086.94,66484.55,107632.93
13587,362,2,4,5,5,15,492611.02,138037.19,126540.76,228033.07,46.29,105896.62,27203.18,4937.38
13588,146,7,5,6,2,49,267120.63,114699.54,21387.27,131033.82,49.05,67561.94,19491.72,27645.88
13589,1396,7,7,9,3,22,442793.33,70837.07,105169.43,266786.83,60.25,39116.12,13929.81,17791.15
13590,578,9,3,2,5,49,233028.33,195796.4,38017.19,-785.26,-0.34,118366.81,28607.93,48821.66
13591,619,8,2,3,1,7,583310.31,403232.29,47468.16,132609.86,22.73,243575.13,91039.6,68617.55
13592,640,3,2,5,4,37,418826.96,232166.14,28462.19,158198.63,37.77,150225.7,47660.85,34279.59
13593,1242,4,1,5,5,50,642645.89,170874.54,149345.52,322425.83,50.17,130153.37,25545.12,15176.05
13594,886,7,7,3,2,4,1463494.64,610382.89,260146.35,592965.4,40.52,459137.66,137091.95,14153.28
13595,1150,7,5,8,1,57,284987.68,157374.95,71188.55,56424.18,19.8,103094.09,27241.82,27039.04
13596,1152,2,6,1,3,17,197481.11,64123.68,45370.4,87987.03,44.55,41328.16,8092.14,14703.38
13597,478,3,1,8,2,32,141479.07,79665.65,3414.31,58399.11,41.28,53985.59,8895.22,16784.84
13598,443,6,1,7,2,97,8990.93,5372.89,1452.64,2165.4,24.08,3255.94,1101.12,1015.82
13599,736,4,3,6,2,24,163008.0,116307.85,5886.37,40813.78,25.04,65365.31,26723.84,24218.71
13600,652,2,8,1,5,9,213458.48,109573.81,39432.92,64451.75,30.19,83935.9,24228.56,1409.35
13601,1022,1,2,9,5,1,67764.28,44982.63,1628.99,21152.66,31.22,26672.04,8922.2,9388.4
13602,1113,1,3,1,1,39,556523.31,267768.12,55557.27,233197.92,41.9,159491.31,32455.17,75821.64
13603,747,7,3,4,1,48,1445322.01,1004174.24,42770.35,398377.42,27.56,661415.31,114582.92,228176.02
13604,769,6,7,7,2,47,131242.2,34490.31,11648.4,85103.49,64.84,22869.53,5234.06,6386.73
13605,584,4,1,7,2,99,31362.8,15601.93,5630.94,10129.93,32.3,8647.21,3560.93,3393.79
13606,192,1,3,4,2,53,223048.57,72326.12,131346.72,19375.73,8.69,42240.59,17666.41,12419.12
13607,1170,7,1,1,2,40,536771.41,280797.82,137337.96,118635.63,22.1,178861.36,38245.82,63690.64
13608,792,4,8,3,5,50,297582.16,160375.83,46641.28,90565.05,30.43,113427.1,34370.84,12577.89
13609,1262,7,6,4,4,29,127268.35,65620.96,29620.46,32026.93,25.16,39539.01,12210.77,13871.18
13610,146,6,2,6,5,5,26909.28,15283.51,664.75,10961.02,40.73,9892.91,1601.27,3789.33
13611,357,10,2,5,2,85,31149.63,26240.23,1702.39,3207.01,10.3,17795.84,4760.96,3683.42
13612,1282,9,2,9,1,96,434868.71,351920.13,100969.46,-18020.88,-4.14,265480.2,77736.01,8703.92
13613,308,1,6,4,3,76,326955.58,160592.58,40250.8,126112.2,38.57,100369.75,22710.75,37512.08
13614,1118,8,3,9,5,11,487245.97,175618.94,114219.63,197407.4,40.51,101985.15,41200.95,32432.84
13615,133,1,8,7,4,46,89699.87,29444.03,5672.1,54583.74,60.85,19507.63,3987.87,5948.53
13616,90,2,3,9,1,56,195839.57,111100.47,51340.8,33398.3,17.05,80186.32,12384.48,18529.68
13617,1162,2,3,2,4,38,701752.48,551745.1,103605.94,46401.44,6.61,317401.16,68411.37,165932.57
13618,1425,2,5,9,1,74,204799.83,114264.11,187450.44,-96914.72,-47.32,74006.26,25772.32,14485.53
13619,360,8,4,9,4,51,272080.08,153297.17,62633.44,56149.47,20.64,84940.52,24925.49,43431.16
13620,1367,10,4,2,4,21,347605.26,113028.53,96678.4,137898.33,39.67,63038.11,24814.49,25175.92
13621,956,6,2,5,2,14,54121.93,38027.94,3191.8,12902.19,23.84,25139.48,6833.05,6055.41
13622,1004,5,2,2,4,68,20777.47,16403.95,3218.31,1155.21,5.56,10147.24,2822.86,3433.85
13623,532,8,7,8,4,61,236895.25,58193.22,24341.73,154360.3,65.16,43317.56,12862.85,2012.81
13624,928,9,5,6,3,38,8376727.59,2584176.03,570465.39,5222086.17,62.34,1779193.54,422572.58,382409.9
13625,1399,5,2,9,5,23,291566.93,170709.7,19177.96,101679.27,34.87,111713.21,37608.19,21388.31
